,county,days_not_enough_sleep,education,employment,gender,general_health,geographic_stratum,hours_slept,income,life_satisfaction,state
31866,,388,5,7,1,2,01,7,,2,56
31867,,188,5,2,1,3,01,10,,2,56
31868,,104,4,1,1,2,01,7,,2,56
31869,,488,5,7,2,2,01,8,,2,56
31870,,110,5,1,2,2,01,6,,3,56
31871,,415,4,2,1,4,01,6,,1,56
31872,,188,5,1,2,1,01,7,,1,56
31873,,230,4,5,2,2,01,5,,1,56
31874,,101,5,1,2,2,01,7,,2,56
31875,,488,2,5,2,3,01,7,,1,56
31876,,188,4,1,2,2,01,9,,2,56
31877,,102,5,1,1,3,01,6,,1,56
31878,,104,4,7,2,3,01,7,,2,56
31879,,188,5,7,2,2,01,8,,2,56
31880,,277,4,7,1,5,01,8,,3,56
31881,,103,5,1,2,1,01,7,,1,56
31882,,105,5,7,2,4,01,7,,1,56
31883,,188,4,7,2,3,01,7,,3,56
31884,,188,3,1,2,2,01,7,,1,56
31885,,177,9,7,2,4,01,5,,2,56
31886,,210,6,2,2,1,01,7,,1,56
31887,,407,6,1,1,3,01,6,,1,56
31888,,104,6,7,1,2,01,8,,2,56
31889,,315,6,7,1,2,01,5,,1,56
31890,,188,6,7,2,2,01,6,,1,56
31891,,188,5,7,2,2,01,9,,1,56
31892,,188,4,7,1,2,01,9,,1,56
31893,,788,6,2,2,1,01,8,,1,56
31894,,102,5,1,2,2,01,6,,1,56
31895,,220,4,1,2,1,01,7,,1,56
31896,,302,5,1,2,2,01,9,,2,56
31897,,488,4,7,2,4,01,9,,2,56
31898,,288,5,1,2,3,01,6,,2,56
31899,,220,5,2,2,1,01,8,,2,56
31900,,288,4,7,1,2,01,7,,2,56
31901,,288,4,1,1,3,01,8,,1,56
31902,,188,5,1,2,2,01,8,,1,56
31903,,130,4,1,1,2,01,5,,1,56
31904,,220,5,5,2,2,01,7,,2,56
31905,,212,4,1,1,7,01,7,,2,56
31906,,188,6,7,2,2,01,7,,1,56
31907,,188,5,7,1,3,01,6,,1,56
31908,,288,5,7,1,3,01,8,,2,56
31909,,188,4,2,2,2,01,7,,1,56
31910,,188,6,1,1,3,01,7,,1,56
31911,,188,4,7,2,2,01,8,,2,56
31912,,488,5,7,2,2,01,8,,2,56
31913,,102,5,1,2,2,01,8,,2,56
31914,,102,6,1,2,2,01,6,,1,56
31915,,110,6,1,2,2,01,7,,1,56
31916,,403,4,7,2,3,01,7,,2,56
31917,,110,3,7,2,3,01,7,,2,56
31918,,188,6,1,2,1,01,9,,1,56
31919,,110,5,2,2,3,01,8,,2,56
31920,,188,4,5,2,4,01,8,,2,56
31921,,288,4,5,2,1,01,6,,2,56
31922,,102,5,1,2,3,01,7,,2,56
31923,,188,4,7,1,4,01,10,,2,56
31924,,188,4,1,2,1,01,6,,2,56
31925,,288,5,5,2,3,01,9,,2,56
31926,,388,5,1,2,1,01,7,,1,56
31927,,115,5,1,2,3,01,6,,2,56
31928,,105,4,7,2,3,01,8,,1,56
31929,,488,4,7,2,3,01,9,,2,56
31930,,120,6,1,2,2,01,7,,2,56
31931,,130,4,8,1,4,01,5,,4,56
31932,,199,5,7,2,2,01,7,,1,56
31933,,288,6,7,2,1,01,5,,2,56
31934,,120,5,1,1,2,01,7,,3,56
31935,,114,4,5,2,3,01,8,,1,56
31936,,188,6,7,2,4,01,7,,2,56
31937,,104,6,1,2,3,01,6,,2,56
31938,,188,5,2,1,2,01,7,,1,56
31939,,407,5,1,2,3,01,7,,9,56
31940,,105,6,1,1,2,01,9,,1,56
31941,,420,4,1,2,3,01,4,,2,56
31942,,302,5,1,2,3,01,7,,2,56
31943,,104,5,4,2,3,01,7,,1,56
31944,,107,5,7,1,4,01,9,,1,56
31945,,103,4,1,2,2,01,7,,2,56
31946,,329,3,8,1,4,01,5,,2,56
31947,,302,2,8,2,1,01,5,,1,56
31948,,420,4,2,2,3,01,6,,1,56
31949,,110,6,1,2,3,01,7,,1,56
31950,,110,5,1,2,1,01,6,,1,56
31951,,188,5,7,2,3,01,10,,2,56
31952,,107,4,8,1,5,01,8,,1,56
31953,,110,6,1,2,2,01,7,,1,56
31954,,188,4,7,2,3,01,8,,2,56
31955,,315,5,5,2,2,01,7,,2,56
31956,,101,4,1,2,2,01,7,,2,56
31957,,410,6,5,2,2,01,7,,2,56
31958,,102,6,1,1,3,01,7,,1,56
31959,,320,6,1,2,2,01,6,,2,56
31960,,202,4,1,2,1,01,8,,1,56
31961,,288,5,8,1,3,01,8,,2,56
31962,,188,3,7,2,3,01,7,,1,56
31963,,188,6,7,1,3,01,7,,1,56
31964,,188,5,1,1,3,01,8,,1,56
31965,,488,5,2,1,1,01,8,,1,56
31966,,407,5,1,2,1,01,7,,1,56
31967,,288,6,8,1,5,01,9,,1,56
31968,,105,6,1,2,2,01,7,,2,56
31969,,188,6,1,2,2,01,8,,1,56
31970,,188,5,1,1,1,01,8,,1,56
31971,,115,4,8,2,5,01,8,,2,56
31972,,114,4,7,2,3,01,5,,2,56
31973,,488,5,2,1,3,01,8,,2,56
31974,,408,5,1,2,3,01,6,,2,56
31975,,107,4,7,1,3,01,9,,1,56
31976,,107,6,7,1,3,01,7,,2,56
31977,,202,4,7,2,3,01,8,,1,56
31978,,488,5,1,1,1,01,7,,2,56
31979,,188,4,2,1,3,01,7,,1,56
31980,,188,5,7,1,5,01,5,,2,56
31981,,388,5,1,1,2,01,8,,1,56
31982,,288,4,1,1,3,01,6,,1,56
31983,,410,4,1,1,1,01,6,,1,56
31984,,130,4,8,2,4,01,5,,2,56
31985,,302,6,1,1,1,01,7,,1,56
31986,,188,5,8,2,4,01,8,,2,56
31987,,388,4,7,2,3,01,7,,2,56
31988,,304,4,7,2,2,01,7,,2,56
31989,,488,5,7,2,2,01,5,,2,56
31990,,205,6,1,2,2,01,9,,1,56
31991,,106,5,7,1,3,01,7,,1,56
31992,,402,5,1,1,1,01,5,,2,56
31993,,388,4,7,2,4,01,9,,1,56
31994,,106,5,1,2,2,01,8,,1,56
31995,,188,5,7,2,3,01,8,,1,56
31996,,410,5,7,2,2,01,8,,2,56
31997,,306,4,7,2,3,01,7,,2,56
31998,,114,3,7,1,4,01,10,,2,56
31999,,130,4,1,1,4,01,5,,2,56
32000,,230,4,1,2,3,01,6,,2,56
32001,,188,5,7,2,2,01,7,,1,56
32002,,188,5,7,2,2,01,8,,2,56
32003,,488,6,1,2,1,01,8,,1,56
32004,,188,5,7,2,3,01,8,,1,56
32005,,303,5,1,2,1,01,6,,1,56
32006,,102,5,7,2,3,01,7,,2,56
32007,,101,5,1,2,3,01,7,,1,56
32008,,105,4,5,2,2,01,7,,2,56
32009,,102,5,7,2,5,01,6,,2,56
32010,,401,5,1,2,1,01,8,,1,56
32011,,110,6,7,1,4,01,8,,2,56
32012,,202,6,7,1,2,01,8,,1,56
32013,,188,4,1,1,2,01,6,,1,56
32014,,288,6,7,2,3,01,8,,2,56
32015,,204,6,1,2,3,01,8,,2,56
32016,,215,6,1,2,2,01,6,,2,56
32017,,202,5,1,2,3,01,8,,1,56
32018,,102,6,1,2,2,01,8,,1,56
32019,,102,5,2,2,3,01,8,,1,56
32020,,230,5,1,2,3,01,7,,2,56
32021,,101,5,1,1,2,01,7,,2,56
32022,,188,5,7,2,1,01,8,,1,56
32023,,188,6,1,2,1,01,7,,1,56
32024,,104,5,1,2,2,01,7,,2,56
32025,,488,5,7,2,2,01,5,,1,56
32026,,104,4,1,2,4,01,7,,3,56
32027,,103,4,7,2,2,01,7,,1,56
32028,,177,6,1,1,4,01,9,,2,56
32029,,203,6,1,2,2,01,8,,1,56
32030,,120,3,7,1,4,01,77,,2,56
32031,,130,3,7,2,4,01,8,,4,56
32032,,107,4,1,2,3,01,8,,2,56
32033,,188,4,7,1,3,01,6,,1,56
32034,,106,5,1,2,2,01,7,,2,56
32035,,110,5,1,1,3,01,6,,1,56
32036,,488,6,1,2,3,01,8,,2,56
32037,,288,3,5,2,3,01,10,,1,56
32038,,103,6,7,1,2,01,9,,1,56
32039,,488,4,1,1,1,01,5,,1,56
32040,,103,5,7,2,3,01,8,,1,56
32041,,188,5,7,1,2,01,8,,1,56
32042,,188,6,2,2,2,01,9,,1,56
32043,,488,5,7,2,1,01,9,,1,56
32044,,410,5,8,2,5,01,6,,2,56
32045,,430,2,7,2,2,01,6,,2,56
32046,,188,6,1,1,2,01,10,,2,56
32047,,125,5,1,2,2,01,6,,2,56
32048,,103,4,1,1,4,01,8,,2,56
32049,,430,6,8,2,5,01,6,,3,56
32050,,730,4,7,2,3,01,9,,2,56
32051,,188,3,5,2,4,01,6,,2,56
32052,,407,6,1,1,1,01,8,,1,56
32053,,188,4,8,1,5,01,9,,1,56
32054,,102,5,1,2,2,01,7,,1,56
32055,,102,5,7,1,2,01,8,,1,56
32056,,103,6,1,2,3,01,6,,2,56
32057,,410,4,7,2,2,01,7,,2,56
32058,,420,6,1,2,2,01,7,,2,56
32059,,488,6,1,1,2,01,8,,2,56
32060,,110,4,1,1,1,01,6,,1,56
32061,,107,4,5,2,3,01,7,,1,56
32062,,103,6,1,2,1,01,8,,1,56
32063,,188,6,1,2,1,01,7,,1,56
32064,,188,4,4,1,5,01,9,,1,56
32065,,188,4,1,1,3,01,8,,1,56
32066,,188,4,1,2,2,01,8,,2,56
32067,,188,6,1,2,1,01,8,,1,56
32068,,188,4,7,2,3,01,7,,1,56
32069,,388,3,7,2,3,01,8,,2,56
32070,,101,5,1,2,3,01,7,,1,56
32071,,188,6,1,2,2,01,7,,1,56
32072,,888,6,7,1,3,01,7,,1,56
32073,,188,5,5,2,1,01,7,,1,56
32074,,101,5,1,2,2,01,7,,2,56
32075,,120,5,1,2,3,01,7,,1,56
32076,,103,6,2,1,1,01,8,,1,56
32077,,107,5,7,2,2,01,7,,1,56
32078,,188,4,1,2,3,01,8,,2,56
32079,,230,4,2,1,4,01,6,,2,56
32080,,230,5,1,1,1,01,5,,2,56
32081,,430,4,7,1,1,01,2,,1,56
32082,,188,5,7,1,4,01,12,,1,56
32083,,188,4,7,1,2,01,10,,1,56
32084,,188,4,7,2,2,01,9,,1,56
32085,,403,5,7,2,3,01,9,,1,56
32086,,288,6,7,1,2,01,8,,1,56
32087,,102,5,1,1,3,01,7,,1,56
32088,,188,6,1,2,5,01,9,,2,56
32089,,403,6,1,1,2,01,6,,1,56
32090,,188,5,7,1,3,01,8,,1,56
32091,,107,5,2,2,2,01,7,,2,56
32092,,488,4,2,1,2,01,8,,2,56
32093,,203,6,1,2,1,01,7,,1,56
32094,,130,5,2,2,2,01,6,,1,56
32095,,188,5,7,2,3,01,8,,1,56
32096,,488,5,7,2,2,01,8,,1,56
32097,,304,4,1,2,2,01,7,,2,56
32098,,103,6,7,1,2,01,7,,1,56
32099,,208,5,3,1,3,01,6,,2,56
32100,,110,4,6,1,1,01,8,,1,56
32101,,101,5,5,2,2,01,8,,1,56
32102,,115,5,2,1,3,01,5,,2,56
32103,,205,5,1,2,2,01,7,,1,56
32104,,188,6,7,1,3,01,7,,2,56
32105,,305,4,1,1,2,01,7,,2,56
32106,,288,6,1,1,1,01,7,,2,56
32107,,102,6,7,2,1,01,8,,1,56
32108,,102,5,2,1,4,01,6,,2,56
32109,,104,5,1,2,3,01,6,,1,56
32110,,101,5,2,1,2,01,8,,1,56
32111,,288,5,6,2,2,01,10,,1,56
32112,,188,4,7,2,2,01,7,,1,56
32113,,110,6,7,2,2,01,7,,1,56
32114,,277,5,5,2,2,01,8,,2,56
32115,,188,6,5,2,1,01,8,,1,56
32116,,188,6,2,1,1,01,7,,1,56
32117,,188,2,7,2,2,01,8,,1,56
32118,,388,4,7,2,3,01,9,,2,56
32119,,115,5,1,2,4,01,6,,2,56
32120,,130,4,1,1,1,01,4,,1,56
32121,,188,5,7,1,2,01,8,,2,56
32122,,188,2,5,2,3,01,8,,1,56
32123,,102,6,7,2,2,01,8,,2,56
32124,,105,4,1,1,3,01,8,,2,56
32125,,230,4,1,1,3,01,4,,2,56
32126,,188,6,7,1,3,01,7,,1,56
32127,,103,6,2,1,1,01,8,,1,56
32128,,106,6,7,1,2,01,7,,1,56
32129,,420,5,4,1,4,01,7,,3,56
32130,,105,5,1,2,3,01,7,,2,56
32131,,110,5,6,2,2,01,8,,2,56
32132,,120,4,7,2,4,01,6,,2,56
32133,,102,4,1,2,3,01,8,,1,56
32134,,120,5,1,2,2,01,6,,2,56
32135,,130,5,1,1,2,01,3,,1,56
32136,,330,6,5,2,1,01,6,,2,56
32137,,288,4,2,1,1,01,6,,1,56
32138,,388,5,1,1,3,01,7,,1,56
32139,,102,4,1,2,4,01,9,,1,56
32140,,488,4,1,1,2,01,7,,1,56
32141,,102,4,1,1,2,01,6,,1,56
32142,,104,6,1,2,1,01,9,,1,56
32143,,188,5,5,2,1,01,8,,1,56
32144,,388,6,1,2,3,01,8,,1,56
32145,,406,4,2,1,3,01,6,,2,56
32146,,310,6,1,1,3,01,6,,2,56
32147,,314,4,2,1,3,01,6,,2,56
32148,,205,4,2,1,1,01,8,,1,56
32149,,310,5,2,1,3,01,7,,2,56
32150,,202,5,8,1,2,01,8,,1,56
32151,,205,5,7,1,2,01,7,,1,56
32152,,130,6,5,2,1,01,7,,2,56
32153,,488,4,2,1,3,01,8,,2,56
32154,,405,4,2,1,3,01,8,,2,56
32155,,188,6,7,1,3,01,8,,1,56
32156,,103,6,1,2,4,01,6,,2,56
32157,,288,4,7,1,1,01,7,,1,56
32158,,188,4,5,2,1,01,8,,1,56
32159,,430,5,2,1,2,01,6,,2,56
32160,,120,6,1,2,1,01,7,,1,56
32161,,105,6,2,2,2,01,8,,1,56
32162,,106,4,5,2,3,01,6,,1,56
32163,,388,6,7,1,3,01,10,,1,56
32164,,188,4,7,2,5,01,7,,2,56
32165,,430,5,7,2,2,01,8,,2,56
32166,,188,6,1,2,1,01,6,,1,56
32167,,205,4,5,2,3,01,6,,2,56
32168,,130,5,8,2,3,01,5,,3,56
32169,,788,4,7,1,2,01,8,,1,56
32170,,103,5,1,1,3,01,6,,2,56
32171,,388,4,5,2,3,01,9,,1,56
32172,,102,5,7,1,2,01,9,,1,56
32173,,115,6,7,2,4,01,9,,2,56
32174,,288,6,7,1,3,01,9,,2,56
32175,,188,5,2,2,2,01,8,,1,56
32176,,188,5,2,1,2,01,8,,2,56
32177,,120,4,4,2,4,01,5,,1,56
32178,,101,2,5,2,3,01,8,,1,56
32179,,188,4,7,1,2,01,8,,2,56
32180,,188,5,1,1,2,01,6,,1,56
32181,,188,5,7,2,9,01,9,,1,56
32182,,188,5,1,2,2,01,7,,2,56
32183,,207,4,5,2,2,01,9,,2,56
32184,,406,4,1,2,5,01,7,,2,56
32185,,115,4,8,2,3,01,6,,2,56
32186,,305,5,2,1,3,01,8,,1,56
32187,,202,6,7,2,3,01,6,,1,56
32188,,188,6,7,2,1,01,7,,1,56
32189,,488,5,7,2,2,01,8,,1,56
32190,,388,4,7,2,2,01,5,,3,56
32191,,110,4,1,2,3,01,8,,2,56
32192,,405,6,1,2,1,01,6,,1,56
32193,,488,6,7,1,2,01,9,,2,56
32194,,188,3,2,2,2,01,6,,1,56
32195,,105,6,1,2,2,01,8,,1,56
32196,,188,4,2,1,1,01,8,,1,56
32197,,488,6,7,1,2,01,8,,1,56
32198,,488,5,2,2,2,01,6,,1,56
32199,,199,5,7,2,4,01,8,,2,56
32200,,330,4,5,2,3,01,6,,2,56
32201,,107,5,1,1,1,01,8,,2,56
32202,,205,4,1,1,3,01,6,,2,56
32203,,101,4,2,1,1,01,8,,1,56
32204,,188,6,1,2,1,01,8,,1,56
32205,,188,3,5,2,2,01,9,,1,56
32206,,288,5,1,1,2,01,7,,2,56
32207,,188,4,2,1,4,01,6,,3,56
32208,,488,5,2,1,1,01,7,,1,56
32209,,188,4,7,1,3,01,7,,2,56
32210,,105,5,2,2,1,01,6,,2,56
32211,,799,4,2,1,3,01,8,,1,56
32212,,304,5,5,2,1,01,8,,1,56
32213,,188,4,7,1,3,01,8,,2,56
32214,,288,4,1,2,2,01,7,,1,56
32215,,188,4,7,1,3,01,8,,2,56
32216,,105,5,2,2,1,01,7,,1,56
32217,,188,4,2,2,1,01,7,,2,56
32218,,188,4,1,1,3,01,8,,2,56
32219,,110,3,5,2,5,01,6,,2,56
32220,,188,3,7,2,4,01,8,,1,56
32221,,188,6,7,2,3,01,7,,2,56
32222,,288,4,7,2,3,01,7,,2,56
32223,,277,4,1,1,3,01,8,,2,56
32224,,105,5,2,2,3,01,8,,1,56
32225,,310,4,7,2,2,01,6,,1,56
32226,,415,4,2,1,3,01,7,,2,56
32227,,488,4,7,2,1,01,8,,2,56
32228,,188,4,7,2,1,01,8,,1,56
32229,,188,4,7,2,4,01,8,,2,56
32230,,188,5,5,2,2,01,8,,1,56
32231,,201,5,5,2,2,01,8,,1,56
32232,,212,6,1,1,2,01,7,,1,56
32233,,115,4,7,1,5,01,6,,1,56
32234,,230,4,8,1,4,01,2,,2,56
32235,,106,6,1,2,4,01,7,,1,56
32236,,830,4,1,2,1,01,6,,2,56
32237,,188,6,7,2,1,01,6,,1,56
32238,,188,6,1,1,2,01,9,,1,56
32239,,488,4,7,2,4,01,9,,1,56
32240,,130,6,8,2,3,01,5,,2,56
32241,,188,4,2,1,3,01,6,,2,56
32242,,188,4,1,1,2,01,7,,1,56
32243,,488,6,7,2,2,01,8,,2,56
32244,,188,4,7,1,3,01,9,,1,56
32245,,103,5,1,1,1,01,8,,1,56
32246,,188,4,7,2,2,01,8,,1,56
32247,,388,3,8,1,4,01,8,,1,56
32248,,102,5,1,2,2,01,7,,1,56
32249,,388,4,3,2,3,01,8,,2,56
32250,,110,4,7,2,3,01,6,,2,56
32251,,488,3,7,2,2,01,5,,2,56
32252,,288,5,1,2,2,01,8,,1,56
32253,,110,6,2,1,1,01,7,,1,56
32254,,125,5,1,2,5,01,5,,1,56
32255,,102,4,7,1,4,01,6,,1,56
32256,,114,4,1,1,1,01,5,,2,56
32257,,230,4,7,1,2,01,9,,1,56
32258,,205,5,1,2,3,01,6,,1,56
32259,,201,6,2,1,2,01,7,,1,56
32260,,205,5,1,2,1,01,7,,1,56
32261,,130,6,2,1,3,01,8,,1,56
32262,,177,4,1,1,2,01,8,,2,56
32263,,188,5,1,1,2,01,7,,2,56
32264,,888,5,7,2,3,01,8,,2,56
32265,,310,6,2,2,1,01,6,,2,56
32266,,104,4,2,1,1,01,8,,1,56
32267,,430,4,2,2,2,01,5,,3,56
32268,,488,6,2,1,2,01,8,,2,56
32269,,188,5,7,2,1,01,10,,1,56
32270,,288,5,5,2,3,01,8,,2,56
32271,,115,4,1,2,3,01,7,,2,56
32272,,105,4,5,2,2,01,6,,2,56
32273,,105,4,7,2,2,01,7,,1,56
32274,,188,4,7,1,3,01,8,,1,56
32275,,188,4,7,2,3,01,8,,1,56
32276,,188,4,7,2,4,01,8,,1,56
32277,,202,6,2,1,1,01,7,,2,56
32278,,120,6,1,2,1,01,6,,2,56
32279,,188,4,7,1,2,01,8,,1,56
32280,,188,4,7,1,3,01,8,,2,56
32281,,102,5,7,2,1,01,6,,1,56
32282,,188,5,7,2,5,01,8,,1,56
32283,,203,4,2,1,3,01,8,,1,56
32284,,425,6,1,1,1,01,5,,1,56
32285,,129,4,1,2,4,01,6,,3,56
32286,,305,5,6,1,2,01,7,,2,56
32287,,188,4,7,2,2,01,7,,2,56
32288,,110,4,1,2,2,01,8,,1,56
32289,,406,4,1,2,2,01,6,,1,56
32290,,215,5,7,2,3,01,5,,2,56
32291,,130,4,7,1,2,01,7,,1,56
32292,,201,4,2,2,3,01,7,,2,56
32293,,488,5,7,1,1,01,8,,2,56
32294,,188,3,7,2,3,01,8,,1,56
32295,,202,9,7,1,4,01,7,,1,56
32296,,105,4,1,1,3,01,7,,1,56
32297,,188,4,5,2,1,01,10,,1,56
32298,,102,3,1,2,2,01,6,,2,56
32299,,210,6,1,2,2,01,7,,1,56
32300,,388,4,7,1,1,01,7,,1,56
32301,,105,5,2,2,1,01,7,,1,56
32302,,225,6,1,1,1,01,6,,1,56
32303,,302,6,1,1,2,01,7,,2,56
32304,,106,4,2,2,3,01,7,,2,56
32305,,315,5,1,2,3,01,6,,2,56
32306,,408,6,1,2,4,01,8,,1,56
32307,,101,5,7,2,3,01,7,,2,56
32308,,288,5,1,2,1,01,7,,1,56
32309,,102,4,1,1,1,01,7,,1,56
32310,,288,4,3,2,2,01,8,,2,56
32311,,310,5,2,1,2,01,7,,2,56
32312,,102,5,1,2,1,01,7,,1,56
32313,,188,4,7,1,2,01,9,,1,56
32314,,120,4,1,2,3,01,8,,1,56
32315,,188,5,1,1,4,01,8,,2,56
32316,,120,6,7,1,3,01,6,,2,56
32317,,229,4,2,2,3,01,6,,2,56
32318,,188,6,7,1,4,01,8,,2,56
32319,,488,6,1,2,2,01,8,,1,56
32320,,188,5,7,2,1,01,8,,1,56
32321,,188,4,7,1,2,01,7,,1,56
32322,,188,2,7,1,3,01,7,,2,56
32323,,188,5,7,2,4,01,10,,1,56
32324,,288,6,1,1,2,01,7,,2,56
32325,,115,6,8,1,4,01,8,,2,56
32326,,288,5,1,2,1,01,7,,1,56
32327,,488,6,1,1,3,01,9,,2,56
32328,,304,6,1,1,3,01,8,,1,56
32329,,199,6,2,2,3,01,8,,2,56
32330,,377,5,1,1,1,01,7,,2,56
32331,,105,6,5,2,1,01,8,,2,56
32332,,110,5,1,2,3,01,8,,2,56
32333,,406,5,2,1,2,01,7,,2,56
32334,,415,6,1,1,3,01,6,,1,56
32335,,188,6,1,2,2,01,8,,1,56
32336,,488,4,7,1,4,01,6,,2,56
32337,,488,5,1,1,2,01,7,,1,56
32338,,302,5,2,2,3,01,7,,2,56
32339,,401,5,1,2,3,01,8,,2,56
32340,,405,6,1,1,3,01,8,,2,56
32341,,330,6,5,2,5,01,6,,3,56
32342,,188,5,1,1,3,01,8,,1,56
32343,,425,4,7,2,3,01,6,,2,56
32344,,125,5,8,2,4,01,6,,2,56
32345,,204,6,1,2,2,01,7,,1,56
32346,,108,5,1,2,3,01,7,,1,56
32347,,105,6,7,2,3,01,8,,2,56
32348,,188,4,7,2,2,01,10,,2,56
32349,,110,4,1,1,2,01,6,,1,56
32350,,130,5,1,2,5,01,5,,2,56
32351,,488,5,4,2,2,01,9,,2,56
32352,,105,6,1,2,1,01,8,,2,56
32353,,115,6,5,2,1,01,6,,2,56
32354,,404,4,1,1,2,01,8,,1,56
32355,,203,3,7,2,2,01,8,,2,56
32356,,205,5,2,1,3,01,6,,2,56
32357,,205,6,1,1,2,01,8,,1,56
32358,,188,6,1,2,1,01,7,,2,56
32359,,120,6,2,1,1,01,6,,2,56
32360,,188,5,7,2,4,01,8,,1,56
32361,,105,4,1,2,3,01,7,,1,56
32362,,115,6,2,2,3,01,8,,2,56
32363,,215,6,1,2,2,01,7,,1,56
32364,,205,5,1,1,2,01,7,,1,56
32365,,302,6,1,2,2,01,9,,2,56
32366,,103,6,1,2,2,01,7,,2,56
32367,,101,5,8,2,5,01,10,,1,56
32368,,420,5,1,1,3,01,5,,2,56
32369,,102,5,7,2,3,01,7,,1,56
32370,,103,6,7,1,3,01,9,,2,56
32371,,103,5,1,1,1,01,8,,2,56
32372,,302,6,7,1,1,01,7,,1,56
32373,,205,6,2,1,3,01,7,,2,56
32374,,388,5,1,2,2,01,8,,1,56
32375,,410,6,1,1,2,01,7,,1,56
32376,,188,5,1,2,3,01,7,,2,56
32377,,188,6,1,2,1,01,8,,1,56
32378,,401,5,2,2,3,01,7,,2,56
32379,,188,6,1,2,1,01,8,,1,56
32380,,120,4,1,1,2,01,7,,2,56
32381,,188,4,5,2,2,01,7,,2,56
32382,,188,5,1,1,3,01,8,,2,56
32383,,488,5,1,2,3,01,8,,1,56
32384,,201,5,4,1,1,01,8,,2,56
32385,,488,4,2,1,2,01,7,,1,56
32386,,103,4,7,1,4,01,7,,2,56
32387,,488,6,2,1,2,01,7,,1,56
32388,,388,5,1,2,2,01,12,,1,56
32389,,204,6,1,2,2,01,7,,1,56
32390,,188,5,5,2,1,01,8,,1,56
32391,,102,6,1,2,2,01,6,,1,56
32392,,202,5,1,1,2,01,7,,1,56
32393,,188,4,1,1,3,01,6,,1,56
32394,,488,5,5,2,2,01,8,,1,56
32395,,188,4,7,2,3,01,6,,2,56
32396,,104,4,1,1,3,01,8,,2,56
32397,,188,5,9,2,2,01,7,,2,56
32398,,115,5,5,2,1,01,7,,1,56
32399,,401,5,5,2,4,01,7,,2,56
32400,,188,6,7,1,3,01,8,,2,56
32401,,102,5,1,1,2,01,7,,2,56
32402,,288,4,7,1,2,01,10,,2,56
32403,,104,6,1,2,3,01,7,,1,56
32404,,102,5,7,2,5,01,8,,2,56
32405,,407,6,1,1,3,01,8,,2,56
32406,,188,5,1,1,2,01,6,,1,56
32407,,310,6,2,2,2,01,6,,1,56
32408,,410,4,1,1,3,01,7,,2,56
32409,,102,4,2,2,2,01,8,,1,56
32410,,388,5,7,1,2,01,8,,1,56
32411,,205,6,5,2,1,01,7,,1,56
32412,,125,5,7,2,5,01,6,,7,56
32413,,188,6,1,2,1,01,8,,1,56
32414,,120,4,1,1,2,01,6,,2,56
32415,,107,4,1,1,2,01,7,,2,56
32416,,214,5,7,2,1,01,5,,1,56
32417,,188,6,7,1,2,01,6,,1,56
32418,,201,4,2,2,3,01,8,,1,56
32419,,188,5,1,2,2,01,9,,1,56
32420,,110,5,8,2,4,01,10,,3,56
32421,,103,4,1,1,3,01,6,,2,56
32422,,309,4,1,1,3,01,6,,2,56
32423,,188,4,1,1,3,01,7,,1,56
32424,,388,5,1,2,1,01,8,,1,56
32425,,488,5,1,2,2,01,7,,2,56
32426,,188,6,7,2,3,01,9,,1,56
32427,,230,4,2,2,3,01,1,,1,56
32428,,110,4,1,1,1,01,8,,1,56
32429,,188,4,2,1,3,01,8,,2,56
32430,,488,4,1,1,2,01,9,,2,56
32431,,488,6,1,2,3,01,9,,1,56
32432,,188,5,7,2,3,01,7,,2,56
32433,,130,5,5,2,2,01,6,,1,56
32434,,410,4,4,1,1,01,5,,2,56
32435,,107,6,1,2,4,01,8,,2,56
32436,,188,5,5,2,3,01,7,,2,56
32437,,188,4,1,2,1,01,8,,1,56
32438,,130,6,2,1,5,01,6,,1,56
32439,,430,5,1,1,3,01,6,,2,56
32440,,106,6,7,1,3,01,7,,1,56
32441,,188,5,7,2,3,01,9,,1,56
32442,,188,6,7,1,3,01,8,,1,56
32443,,115,6,1,1,3,01,7,,2,56
32444,,188,3,7,1,3,01,8,,2,56
32445,,202,5,1,1,2,01,7,,1,56
32446,,103,6,1,1,1,01,8,,2,56
32447,,130,4,1,2,3,01,6,,2,56
32448,,330,4,8,2,3,01,8,,1,56
32449,,188,6,2,2,1,01,6,,2,56
32450,,104,4,7,2,1,01,8,,2,56
32451,,388,4,2,1,3,01,8,,2,56
32452,,188,4,1,1,1,01,8,,2,56
32453,,188,6,1,2,1,01,9,,1,56
32454,,110,6,1,2,2,01,7,,1,56
32455,,188,5,1,2,2,01,8,,1,56
32456,,188,6,7,1,4,01,8,,1,56
32457,,105,4,7,2,3,01,6,,2,56
32458,,388,4,5,2,1,01,9,,2,56
32459,,103,4,1,1,3,01,7,,1,56
32460,,102,6,7,1,2,01,7,,1,56
32461,,303,4,8,1,4,01,8,,2,56
32462,,188,4,8,2,5,01,8,,1,56
32463,,110,6,7,1,4,01,6,,2,56
32464,,110,4,1,2,2,01,6,,2,56
32465,,488,5,1,1,2,01,7,,1,56
32466,,188,4,1,2,1,01,7,,2,56
32467,,188,4,7,2,4,01,9,,2,56
32468,,104,5,1,2,2,01,6,,2,56
32469,,488,4,1,2,3,01,77,,2,56
32470,,130,6,2,1,3,01,6,,1,56
32471,,305,6,7,2,1,01,7,,1,56
